,joe,bool,First,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
18591,,True,5,27.0,991.0,194.0,543.0,155.0,4.7188,350000.0,NEAR OCEAN
18592,,True,5,26.0,1127.0,199.0,543.0,199.0,4.9792,240000.0,NEAR OCEAN
18593,,True,5,46.0,695.0,136.0,408.0,148.0,3.9408,222600.0,NEAR OCEAN
18594,,True,5,32.0,2637.0,489.0,1031.0,410.0,3.6474,231600.0,NEAR OCEAN
18595,,True,5,36.0,1397.0,289.0,661.0,243.0,4.125,239600.0,NEAR OCEAN
18596,,True,5,33.0,3581.0,734.0,1780.0,663.0,4.3429,214300.0,NEAR OCEAN
18597,,True,5,35.0,1541.0,297.0,791.0,277.0,4.425,204800.0,NEAR OCEAN
18598,,True,5,35.0,6422.0,1380.0,2755.0,1064.0,5.0165,202300.0,NEAR OCEAN
18599,,True,5,51.0,2419.0,485.0,1078.0,435.0,2.7933,206900.0,NEAR OCEAN
18600,,True,5,17.0,1457.0,289.0,591.0,235.0,5.5785,284100.0,NEAR OCEAN
18601,,True,5,32.0,1602.0,317.0,752.0,275.0,5.1664,185100.0,NEAR OCEAN
18602,,True,5,18.0,808.0,136.0,420.0,145.0,7.1831,273300.0,NEAR OCEAN
18603,,True,5,23.0,506.0,96.0,264.0,89.0,7.1366,273900.0,NEAR OCEAN
18604,,True,5,46.0,1993.0,404.0,850.0,327.0,5.208,206800.0,NEAR OCEAN
18605,,True,5,29.0,3201.0,640.0,1722.0,570.0,4.4597,204100.0,NEAR OCEAN
18606,,True,5,39.0,2854.0,613.0,1338.0,518.0,3.9423,180300.0,NEAR OCEAN
18607,,True,5,15.0,1969.0,332.0,822.0,324.0,7.8774,394900.0,<1H OCEAN
18608,,True,5,17.0,4413.0,672.0,1674.0,608.0,6.9772,383300.0,<1H OCEAN
18609,,True,5,30.0,1427.0,311.0,686.0,251.0,4.0781,154500.0,NEAR OCEAN
18610,,True,5,36.0,2066.0,401.0,942.0,344.0,5.2417,196400.0,NEAR OCEAN
18611,,True,5,39.0,1065.0,248.0,497.0,208.0,4.5972,146300.0,NEAR OCEAN
18612,,True,5,21.0,5639.0,894.0,2670.0,871.0,6.0809,270000.0,NEAR OCEAN
18613,,True,5,41.0,2422.0,502.0,915.0,366.0,4.1679,201300.0,NEAR OCEAN
18614,,True,5,31.0,1634.0,370.0,939.0,332.0,3.8625,232300.0,NEAR OCEAN
18615,,True,5,34.0,2800.0,577.0,1353.0,512.0,4.1161,220900.0,NEAR OCEAN
18616,,True,5,36.0,4682.0,899.0,2143.0,832.0,4.5096,203700.0,NEAR OCEAN
18617,,True,5,17.0,4977.0,994.0,1987.0,947.0,3.8854,312300.0,NEAR OCEAN
18618,,True,5,21.0,4650.0,733.0,2014.0,704.0,5.6233,322000.0,NEAR OCEAN
18619,,True,5,20.0,1005.0,138.0,345.0,129.0,10.0968,500001.0,NEAR OCEAN
18620,,True,5,30.0,2077.0,342.0,816.0,328.0,5.2078,440500.0,NEAR OCEAN
18621,,True,5,20.0,467.0,95.0,229.0,86.0,4.8,261500.0,NEAR OCEAN
18622,,True,5,35.0,1818.0,368.0,682.0,254.0,4.8611,240000.0,NEAR OCEAN
18623,,True,5,12.0,2010.0,422.0,784.0,407.0,3.9728,190900.0,NEAR OCEAN
18624,,True,5,19.0,4113.0,767.0,2006.0,732.0,5.1121,308100.0,NEAR OCEAN
18625,,True,5,17.0,4154.0,739.0,2149.0,693.0,5.5919,373400.0,NEAR OCEAN
18626,,True,5,21.0,2387.0,357.0,913.0,341.0,7.736,397700.0,<1H OCEAN
18627,,True,5,20.0,922.0,155.0,361.0,135.0,6.3617,331500.0,<1H OCEAN
18628,,True,5,20.0,1918.0,304.0,798.0,302.0,7.5755,402300.0,<1H OCEAN
18629,,True,5,23.0,1708.0,287.0,670.0,238.0,6.4517,356600.0,<1H OCEAN
18630,,True,5,36.0,1522.0,230.0,677.0,206.0,5.8642,363500.0,<1H OCEAN
18631,,True,5,17.0,1343.0,203.0,511.0,185.0,4.625,386400.0,NEAR OCEAN
18632,,True,5,14.0,679.0,108.0,306.0,113.0,6.4214,340600.0,<1H OCEAN
18633,,True,5,16.0,1321.0,224.0,650.0,206.0,6.3258,390000.0,NEAR OCEAN
18634,,True,5,19.0,2023.0,392.0,955.0,328.0,5.2486,353000.0,NEAR OCEAN
18635,,True,5,20.0,2403.0,376.0,1149.0,369.0,6.0621,304400.0,NEAR OCEAN
18636,,True,5,21.0,5904.0,956.0,2616.0,916.0,5.9039,355300.0,NEAR OCEAN
18637,,True,5,21.0,2073.0,357.0,1044.0,351.0,4.5682,371600.0,NEAR OCEAN
18638,,True,5,14.0,6787.0,1454.0,3416.0,1357.0,3.5943,262400.0,NEAR OCEAN
18639,,True,5,25.0,990.0,166.0,522.0,185.0,4.8269,272900.0,NEAR OCEAN
18640,,True,5,29.0,2681.0,632.0,1652.0,620.0,3.075,215800.0,NEAR OCEAN
18641,,True,5,16.0,1592.0,369.0,1039.0,351.0,3.6364,207000.0,NEAR OCEAN
18642,,True,5,25.0,2113.0,422.0,1365.0,439.0,4.6484,234600.0,NEAR OCEAN
18643,,True,5,19.0,5613.0,1321.0,3018.0,1268.0,3.1914,215600.0,NEAR OCEAN
18644,,True,5,21.0,3349.0,737.0,1952.0,718.0,3.7273,251900.0,NEAR OCEAN
18645,,True,5,20.0,3495.0,818.0,2186.0,772.0,3.1167,258300.0,NEAR OCEAN
18646,,True,5,15.0,3044.0,786.0,1306.0,693.0,2.1771,213200.0,NEAR OCEAN
18647,,True,5,39.0,2702.0,646.0,1136.0,491.0,2.8941,256700.0,NEAR OCEAN
18648,,True,5,42.0,1275.0,272.0,451.0,200.0,4.7321,422400.0,NEAR OCEAN
18649,,True,5,16.0,875.0,201.0,300.0,157.0,2.625,377300.0,NEAR OCEAN
18650,,True,5,37.0,2846.0,553.0,939.0,433.0,4.7468,294400.0,NEAR OCEAN
18651,,True,5,24.0,3665.0,870.0,1954.0,833.0,2.8036,228500.0,NEAR OCEAN
18652,,True,5,27.0,4001.0,999.0,1808.0,945.0,2.561,234600.0,NEAR OCEAN
18653,,True,5,31.0,3209.0,723.0,1489.0,692.0,3.6619,245100.0,NEAR OCEAN
18654,,True,5,16.0,4907.0,1117.0,2265.0,1048.0,2.6757,229200.0,NEAR OCEAN
18655,,True,5,17.0,2813.0,497.0,1337.0,477.0,3.7083,252400.0,NEAR OCEAN
18656,,True,5,15.0,2849.0,668.0,1546.0,582.0,2.7587,228600.0,NEAR OCEAN
18657,,True,5,23.0,4324.0,1034.0,1844.0,875.0,3.0777,263800.0,NEAR OCEAN
18658,,True,5,24.0,3010.0,562.0,1360.0,504.0,4.2006,290700.0,NEAR OCEAN
18659,,True,5,21.0,3520.0,831.0,1486.0,753.0,3.0905,264300.0,NEAR OCEAN
18660,,True,5,34.0,3745.0,958.0,1622.0,802.0,3.1546,261200.0,NEAR OCEAN
18661,,True,5,31.0,1738.0,422.0,746.0,355.0,2.5172,330800.0,NEAR OCEAN
18662,,True,5,19.0,6356.0,1100.0,2954.0,1070.0,4.7325,283500.0,NEAR OCEAN
18663,,True,5,32.0,2210.0,426.0,1082.0,396.0,4.1587,315200.0,NEAR OCEAN
18664,,True,5,20.0,3847.0,727.0,1725.0,737.0,3.3447,305200.0,NEAR OCEAN
18665,,True,5,23.0,3209.0,748.0,1423.0,666.0,2.7375,238000.0,NEAR OCEAN
18666,,True,5,11.0,4571.0,924.0,2004.0,847.0,4.2898,221700.0,NEAR OCEAN
18667,,True,5,16.0,8638.0,1392.0,3706.0,1251.0,5.503,351800.0,<1H OCEAN
18668,,True,5,23.0,5675.0,964.0,2197.0,880.0,4.8693,322300.0,NEAR OCEAN
18669,,True,5,16.0,1957.0,408.0,865.0,369.0,2.6875,233300.0,NEAR OCEAN
18670,,True,5,21.0,4117.0,752.0,2001.0,763.0,4.8953,289500.0,NEAR OCEAN
18671,,True,5,19.0,4920.0,1092.0,1807.0,922.0,3.5112,231900.0,NEAR OCEAN
18672,,True,5,29.0,3457.0,699.0,1327.0,563.0,3.6597,252300.0,NEAR OCEAN
18673,,True,5,18.0,4910.0,817.0,1971.0,773.0,5.8325,308800.0,NEAR OCEAN
18674,,True,5,21.0,3707.0,751.0,1420.0,608.0,4.4485,295200.0,NEAR OCEAN
18675,,True,5,18.0,6355.0,1100.0,2304.0,972.0,6.0281,321100.0,NEAR OCEAN
18676,,True,5,22.0,7281.0,1233.0,1849.0,832.0,5.3276,335500.0,NEAR OCEAN
18677,,True,5,7.0,3703.0,679.0,1375.0,608.0,4.9219,368400.0,NEAR OCEAN
18678,,True,5,29.0,4921.0,967.0,2319.0,823.0,4.9517,307900.0,NEAR OCEAN
18679,,True,5,18.0,2774.0,492.0,1283.0,353.0,5.368,352000.0,NEAR OCEAN
18680,,True,5,22.0,2442.0,624.0,1301.0,290.0,3.1563,300000.0,NEAR OCEAN
18681,,True,5,17.0,1573.0,272.0,142.0,55.0,2.1719,420000.0,NEAR OCEAN
18682,,True,5,28.0,2715.0,451.0,1154.0,386.0,4.8021,290400.0,<1H OCEAN
18683,,True,5,19.0,4431.0,705.0,1764.0,679.0,4.3321,298600.0,<1H OCEAN
18684,,True,5,16.0,2599.0,430.0,1417.0,445.0,4.6611,349300.0,<1H OCEAN
18685,,True,5,22.0,1903.0,350.0,760.0,322.0,2.9559,288400.0,<1H OCEAN
18686,,True,5,21.0,1416.0,269.0,779.0,200.0,3.1987,279800.0,<1H OCEAN
18687,,True,5,18.0,943.0,213.0,544.0,179.0,3.934,228600.0,<1H OCEAN
18688,,True,5,23.0,1229.0,254.0,687.0,232.0,5.1433,305600.0,<1H OCEAN
18689,,True,5,19.0,3461.0,634.0,2790.0,607.0,4.7569,190800.0,<1H OCEAN
18690,,True,5,27.0,1580.0,303.0,1066.0,306.0,4.7071,202700.0,<1H OCEAN
18691,,True,5,20.0,4228.0,816.0,2389.0,844.0,3.525,229100.0,<1H OCEAN
18692,,True,5,29.0,2931.0,535.0,1954.0,506.0,3.2917,224700.0,<1H OCEAN
18693,,True,5,22.0,569.0,132.0,542.0,125.0,2.1875,187500.0,<1H OCEAN
18694,,True,5,26.0,1279.0,438.0,1276.0,420.0,1.2404,81300.0,INLAND
18695,,True,5,44.0,1625.0,392.0,944.0,347.0,1.5972,68900.0,INLAND
18696,,True,5,25.0,2054.0,495.0,835.0,475.0,2.1538,76900.0,INLAND
18697,,True,5,34.0,1262.0,267.0,520.0,259.0,1.6983,72600.0,INLAND
18698,,True,5,36.0,1808.0,384.0,807.0,383.0,1.8375,74800.0,INLAND
18699,,True,5,17.0,1220.0,275.0,800.0,261.0,1.9181,118800.0,INLAND
18700,,True,5,7.0,4843.0,992.0,2223.0,932.0,3.0549,101700.0,INLAND
18701,,True,5,22.0,589.0,97.0,338.0,107.0,3.2639,87500.0,INLAND
18702,,True,5,24.0,1610.0,307.0,748.0,307.0,2.6591,82800.0,INLAND
18703,,True,5,43.0,2251.0,542.0,1479.0,512.0,1.5676,58200.0,INLAND
18704,,True,5,23.0,2281.0,408.0,1164.0,420.0,3.5347,101200.0,INLAND
18705,,True,5,36.0,1216.0,240.0,647.0,228.0,2.6944,75300.0,INLAND
18706,,True,5,28.0,2213.0,390.0,1096.0,378.0,3.6923,86900.0,INLAND
18707,,True,5,40.0,3895.0,929.0,1782.0,910.0,1.3329,78200.0,INLAND
18708,,True,5,35.0,2072.0,385.0,1029.0,375.0,2.8512,75600.0,INLAND
18709,,True,5,43.0,1455.0,300.0,747.0,279.0,2.7857,104200.0,INLAND
18710,,True,5,38.0,855.0,172.0,468.0,150.0,1.4091,84400.0,INLAND
18711,,True,5,24.0,5045.0,972.0,2220.0,979.0,2.6792,138900.0,INLAND
18712,,True,5,17.0,785.0,155.0,417.0,136.0,2.3289,58200.0,INLAND
18713,,True,5,17.0,1712.0,307.0,963.0,329.0,3.9375,148700.0,INLAND
18714,,True,5,10.0,7949.0,1309.0,3176.0,1163.0,4.1099,120100.0,INLAND
18715,,True,5,23.0,1321.0,259.0,749.0,222.0,1.655,90100.0,INLAND
18716,,True,5,9.0,4794.0,889.0,2162.0,865.0,3.1439,103100.0,INLAND
18717,,True,5,5.0,2614.0,433.0,1275.0,411.0,3.4464,122900.0,INLAND
18718,,True,5,22.0,2195.0,489.0,1021.0,460.0,1.4125,66500.0,INLAND
18719,,True,5,14.0,4773.0,1133.0,2101.0,1072.0,1.7227,105000.0,INLAND
18720,,True,5,7.0,5178.0,1336.0,2557.0,1283.0,2.4079,111400.0,INLAND
18721,,True,5,13.0,3604.0,704.0,1598.0,670.0,2.4141,78700.0,INLAND
18722,,True,5,11.0,3896.0,886.0,1902.0,843.0,2.2905,94200.0,INLAND
18723,,True,5,10.0,2183.0,369.0,1061.0,325.0,3.6853,151600.0,INLAND
18724,,True,5,5.0,6383.0,1206.0,2965.0,1141.0,3.8103,111100.0,INLAND
18725,,True,5,2.0,1937.0,350.0,756.0,274.0,3.0,114200.0,INLAND
18726,,True,5,19.0,1043.0,204.0,505.0,183.0,1.6033,98800.0,INLAND
18727,,True,5,20.0,3592.0,868.0,1865.0,781.0,2.0258,64800.0,INLAND
18728,,True,5,26.0,1435.0,234.0,544.0,232.0,2.6705,136700.0,INLAND
18729,,True,5,21.0,2500.0,466.0,1428.0,502.0,2.6513,113300.0,INLAND
18730,,True,5,13.0,2085.0,322.0,1077.0,333.0,5.2149,146500.0,INLAND
18731,,True,5,19.0,3753.0,761.0,1952.0,738.0,3.0954,86500.0,INLAND
18732,,True,5,28.0,1127.0,245.0,538.0,208.0,2.037,72000.0,INLAND
18733,,True,5,28.0,1427.0,304.0,692.0,285.0,2.125,80800.0,INLAND
18734,,True,5,24.0,2068.0,346.0,951.0,332.0,3.9306,85900.0,INLAND
18735,,True,5,20.0,1750.0,352.0,834.0,340.0,2.485,100600.0,INLAND
18736,,True,5,18.0,4547.0,774.0,2269.0,766.0,3.7896,98100.0,INLAND
18737,,True,5,16.0,2801.0,614.0,1695.0,563.0,1.9,81600.0,INLAND
18738,,True,5,12.0,3900.0,863.0,2145.0,864.0,1.9881,85200.0,INLAND
18739,,True,5,17.0,2280.0,453.0,976.0,434.0,2.71,97800.0,INLAND
18740,,True,5,31.0,431.0,90.0,231.0,78.0,2.184,77300.0,INLAND
18741,,True,5,18.0,2226.0,490.0,859.0,451.0,1.6821,69400.0,INLAND
18742,,True,5,26.0,2187.0,472.0,1339.0,463.0,2.0395,67900.0,INLAND
18743,,True,5,16.0,2777.0,503.0,1432.0,500.0,2.5592,75900.0,INLAND
18744,,True,5,15.0,2524.0,449.0,1374.0,467.0,3.3816,93800.0,INLAND
18745,,True,5,11.0,13714.0,2302.0,6511.0,2267.0,3.5522,100100.0,INLAND
18746,,True,5,16.0,2247.0,502.0,1206.0,463.0,1.9946,119200.0,INLAND
18747,,True,5,23.0,2801.0,507.0,1318.0,454.0,3.5081,116700.0,INLAND
18748,,True,5,18.0,4026.0,718.0,1731.0,705.0,3.35,118400.0,INLAND
18749,,True,5,21.0,2405.0,476.0,1197.0,412.0,2.6488,83100.0,INLAND
18750,,True,5,22.0,2390.0,484.0,1131.0,452.0,2.1458,84700.0,INLAND
18751,,True,5,15.0,2532.0,458.0,1183.0,450.0,2.5417,92200.0,INLAND
18752,,True,5,23.0,2248.0,489.0,1132.0,444.0,1.6429,80400.0,INLAND
18753,,True,5,21.0,1774.0,370.0,875.0,354.0,1.7422,61500.0,INLAND
18754,,True,5,32.0,3611.0,772.0,2060.0,759.0,1.7427,60600.0,INLAND
18755,,True,5,36.0,1822.0,449.0,930.0,399.0,1.3801,56600.0,INLAND
18756,,True,5,28.0,1745.0,379.0,1011.0,370.0,2.0391,59800.0,INLAND
18757,,True,5,10.0,2281.0,444.0,1274.0,438.0,2.212,65600.0,INLAND
18758,,True,5,17.0,2786.0,559.0,1528.0,517.0,2.0119,75800.0,INLAND
18759,,True,5,11.0,3664.0,647.0,1686.0,613.0,2.9338,141600.0,INLAND
18760,,True,5,16.0,2753.0,494.0,1414.0,459.0,3.8323,128300.0,INLAND
18761,,True,5,16.0,1141.0,220.0,563.0,200.0,2.3287,130700.0,INLAND
18762,,True,5,15.0,2771.0,546.0,1423.0,505.0,3.6413,108500.0,INLAND
18763,,True,5,18.0,2879.0,578.0,1399.0,586.0,2.4036,105400.0,INLAND
18764,,True,5,18.0,1411.0,330.0,494.0,227.0,1.4911,75800.0,INLAND
18765,,True,5,17.0,2255.0,416.0,1171.0,411.0,2.875,129800.0,INLAND
18766,,True,5,14.0,2539.0,466.0,1271.0,438.0,3.9762,138500.0,INLAND
18767,,True,5,18.0,1633.0,243.0,750.0,252.0,5.1585,150800.0,INLAND
18768,,True,5,23.0,2216.0,378.0,1006.0,338.0,4.559,116800.0,INLAND
18769,,True,5,10.0,1187.0,236.0,728.0,248.0,2.0469,66800.0,INLAND
18770,,True,5,25.0,2596.0,557.0,1536.0,549.0,2.0221,60400.0,INLAND
18771,,True,5,30.0,1270.0,365.0,840.0,324.0,1.3904,48100.0,INLAND
18772,,True,5,21.0,2842.0,640.0,1658.0,608.0,1.9943,59800.0,INLAND
18773,,True,5,20.0,2858.0,612.0,1422.0,589.0,1.9657,63000.0,INLAND
18774,,True,5,26.0,2723.0,551.0,1326.0,547.0,2.3594,66000.0,INLAND
18775,,True,5,32.0,1286.0,271.0,694.0,236.0,1.6579,68500.0,INLAND
18776,,True,5,14.0,2633.0,530.0,1324.0,513.0,2.2768,78600.0,INLAND
18777,,True,5,27.0,1804.0,321.0,782.0,300.0,3.5978,80600.0,INLAND
18778,,True,5,17.0,1429.0,265.0,692.0,245.0,2.8611,98700.0,INLAND
18779,,True,5,18.0,2102.0,377.0,1059.0,384.0,3.0556,95500.0,INLAND
18780,,True,5,26.0,1833.0,422.0,939.0,408.0,1.3571,59000.0,INLAND
18781,,True,5,17.0,1682.0,332.0,887.0,316.0,1.8438,76400.0,INLAND
18782,,True,5,26.0,695.0,126.0,319.0,124.0,3.2788,101600.0,INLAND
18783,,True,5,30.0,2502.0,523.0,1296.0,481.0,2.125,66100.0,INLAND
18784,,True,5,21.0,2333.0,514.0,1308.0,509.0,2.0899,74800.0,INLAND
18785,,True,5,18.0,1748.0,337.0,921.0,327.0,3.3315,85400.0,INLAND
18786,,True,5,16.0,994.0,,495.0,181.0,2.1875,76400.0,INLAND
18787,,True,5,16.0,3552.0,704.0,1801.0,658.0,2.1496,97700.0,INLAND
18788,,True,5,16.0,2734.0,501.0,1413.0,484.0,2.8085,105700.0,INLAND
18789,,True,5,12.0,3783.0,702.0,1970.0,639.0,3.3005,98500.0,INLAND
18790,,True,5,17.0,3019.0,578.0,1538.0,545.0,2.793,76500.0,INLAND
18791,,True,5,20.0,1182.0,250.0,512.0,210.0,1.7935,74500.0,INLAND
18792,,True,5,27.0,1540.0,315.0,883.0,321.0,2.8036,93400.0,INLAND
18793,,True,5,13.0,3013.0,486.0,1361.0,515.0,4.5357,171200.0,INLAND
18794,,True,5,22.0,2153.0,461.0,903.0,314.0,2.125,123200.0,INLAND
18795,,True,5,33.0,2149.0,498.0,631.0,273.0,1.8816,65800.0,INLAND
18796,,True,5,18.0,754.0,161.0,247.0,107.0,2.2583,78800.0,INLAND
18797,,True,5,20.0,2701.0,573.0,892.0,358.0,2.7736,107800.0,INLAND
18798,,True,5,14.0,2721.0,627.0,1356.0,468.0,3.0299,73200.0,INLAND
18799,,True,5,26.0,1183.0,276.0,513.0,206.0,2.225,52000.0,INLAND
18800,,True,5,17.0,2816.0,639.0,1027.0,406.0,2.503,65600.0,INLAND
18801,,True,5,14.0,821.0,170.0,477.0,129.0,3.15,87500.0,INLAND
18802,,True,5,14.0,3099.0,519.0,1447.0,494.0,4.0132,141200.0,INLAND
18803,,True,5,17.0,3057.0,577.0,1497.0,556.0,3.5189,101000.0,INLAND
18804,,True,5,13.0,4581.0,881.0,1799.0,734.0,2.2993,99500.0,INLAND
18805,,True,5,8.0,2411.0,463.0,786.0,297.0,2.1513,80400.0,INLAND
18806,,True,5,14.0,2413.0,524.0,805.0,329.0,2.7857,77400.0,INLAND
18807,,True,5,24.0,2237.0,434.0,834.0,318.0,1.7538,90300.0,INLAND
18808,,True,5,31.0,1581.0,299.0,776.0,287.0,2.9063,77800.0,INLAND
18809,,True,5,15.0,2909.0,549.0,1537.0,522.0,3.0179,61300.0,INLAND
18810,,True,5,17.0,2548.0,537.0,1118.0,461.0,2.267,57800.0,INLAND
18811,,True,5,23.0,1922.0,411.0,872.0,350.0,2.2337,64500.0,INLAND
18812,,True,5,16.0,2668.0,516.0,915.0,362.0,2.3393,90300.0,INLAND
18813,,True,5,22.0,2737.0,512.0,1168.0,442.0,2.83,88700.0,INLAND
18814,,True,5,33.0,2029.0,378.0,936.0,343.0,2.67,77500.0,INLAND
18815,,True,5,32.0,1404.0,247.0,544.0,201.0,2.7778,72900.0,INLAND
18816,,True,5,14.0,1781.0,346.0,734.0,287.0,2.46,93000.0,INLAND
18817,,True,5,32.0,1516.0,289.0,304.0,131.0,1.8839,71000.0,INLAND
18818,,True,5,40.0,690.0,129.0,305.0,110.0,2.3625,62500.0,INLAND
18819,,True,5,17.0,1791.0,356.0,432.0,190.0,3.8826,92400.0,INLAND
18820,,True,5,52.0,296.0,63.0,143.0,56.0,3.625,68600.0,INLAND
18821,,True,5,48.0,1276.0,292.0,358.0,145.0,1.875,66600.0,INLAND
18822,,True,5,26.0,2286.0,444.0,498.0,216.0,2.065,96100.0,INLAND
18823,,True,5,40.0,3272.0,663.0,1467.0,553.0,1.7885,43500.0,INLAND
18824,,True,5,28.0,4225.0,835.0,1908.0,686.0,1.74,44000.0,INLAND
18825,,True,5,19.0,3599.0,695.0,1572.0,601.0,2.234,58600.0,INLAND
18826,,True,5,21.0,2400.0,485.0,1109.0,443.0,1.7639,55400.0,INLAND
18827,,True,5,17.0,1885.0,350.0,953.0,328.0,2.1607,61400.0,INLAND
18828,,True,5,18.0,1867.0,424.0,802.0,314.0,1.8242,53500.0,INLAND
18829,,True,5,25.0,2344.0,532.0,1117.0,424.0,2.7222,64600.0,INLAND
18830,,True,5,25.0,1941.0,477.0,1000.0,390.0,2.2976,54400.0,INLAND
18831,,True,5,23.0,1654.0,369.0,669.0,273.0,1.965,65400.0,INLAND
18832,,True,5,23.0,4017.0,792.0,1634.0,619.0,2.3571,62000.0,INLAND
18833,,True,5,21.0,2010.0,360.0,947.0,306.0,2.4107,70100.0,INLAND
18834,,True,5,15.0,4206.0,922.0,1863.0,869.0,2.0591,55700.0,INLAND
18835,,True,5,33.0,2644.0,459.0,1113.0,483.0,3.3095,81300.0,INLAND
18836,,True,5,36.0,3319.0,664.0,1492.0,631.0,1.8694,71200.0,INLAND
18837,,True,5,50.0,1525.0,308.0,661.0,285.0,2.2206,63200.0,INLAND
18838,,True,5,15.0,3643.0,801.0,1784.0,743.0,1.8533,57500.0,INLAND
18839,,True,5,19.0,2200.0,414.0,950.0,367.0,2.5357,94200.0,INLAND
18840,,True,5,19.0,2722.0,479.0,1108.0,430.0,3.1062,100000.0,INLAND
18841,,True,5,29.0,1729.0,355.0,848.0,328.0,2.2024,60900.0,INLAND
18842,,True,5,20.0,4288.0,789.0,1800.0,660.0,2.723,79600.0,INLAND
18843,,True,5,31.0,1277.0,263.0,600.0,241.0,1.7292,61700.0,INLAND
18844,,True,5,34.0,2773.0,679.0,1066.0,424.0,1.6757,63300.0,INLAND
18845,,True,5,14.0,4453.0,797.0,1817.0,685.0,2.7468,81100.0,INLAND
18846,,True,5,19.0,3689.0,644.0,1544.0,566.0,3.125,76100.0,INLAND
18847,,True,5,45.0,2245.0,448.0,1155.0,421.0,1.6509,46200.0,INLAND
18848,,True,5,28.0,1729.0,419.0,929.0,370.0,1.27,53100.0,INLAND
18849,,True,5,23.0,910.0,199.0,370.0,169.0,1.7448,80100.0,INLAND
18850,,True,5,45.0,1393.0,294.0,521.0,249.0,1.1915,71900.0,INLAND
18851,,True,5,13.0,2300.0,513.0,1151.0,488.0,2.1571,81500.0,INLAND
18852,,True,5,29.0,4059.0,787.0,1700.0,702.0,2.4526,97100.0,INLAND
18853,,True,5,15.0,5266.0,1031.0,2147.0,885.0,2.8036,110100.0,INLAND
18854,,True,5,15.0,2740.0,503.0,1188.0,445.0,3.4519,128800.0,INLAND
18855,,True,5,26.0,178.0,40.0,55.0,25.0,2.0375,57500.0,INLAND
18856,,True,5,40.0,1958.0,386.0,725.0,331.0,2.1898,65500.0,INLAND
18857,,True,5,52.0,4513.0,985.0,1926.0,815.0,1.5923,56000.0,INLAND
18858,,True,5,31.0,602.0,153.0,112.0,47.0,1.0667,34200.0,INLAND
18859,,True,5,52.0,4019.0,824.0,1728.0,706.0,2.2462,62900.0,INLAND
18860,,True,5,15.0,14125.0,2344.0,6456.0,2147.0,5.1014,179500.0,NEAR BAY
18861,,True,5,5.0,7854.0,1446.0,4361.0,1395.0,4.9504,214800.0,NEAR BAY
18862,,True,5,31.0,2766.0,604.0,1441.0,552.0,3.1768,131000.0,NEAR BAY
18863,,True,5,35.0,2122.0,400.0,1189.0,408.0,3.0962,124600.0,NEAR BAY
18864,,True,5,36.0,3018.0,557.0,1445.0,556.0,3.8029,129900.0,NEAR BAY
18865,,True,5,43.0,1939.0,353.0,968.0,392.0,3.1848,112700.0,NEAR BAY
18866,,True,5,38.0,931.0,181.0,566.0,207.0,3.0221,93300.0,NEAR BAY
18867,,True,5,40.0,2549.0,478.0,1275.0,494.0,2.9469,111600.0,NEAR BAY
18868,,True,5,44.0,2256.0,451.0,1057.0,426.0,3.1204,110800.0,NEAR BAY
18869,,True,5,44.0,3013.0,563.0,1353.0,512.0,3.4559,111900.0,NEAR BAY
18870,,True,5,47.0,2161.0,440.0,966.0,360.0,2.2734,88700.0,NEAR BAY
18871,,True,5,37.0,4368.0,779.0,2083.0,741.0,3.8667,127000.0,NEAR BAY
18872,,True,5,18.0,6860.0,1079.0,3205.0,1058.0,5.2957,171900.0,NEAR BAY
18873,,True,5,37.0,2811.0,,1574.0,516.0,3.1053,96700.0,NEAR BAY
18874,,True,5,37.0,4590.0,857.0,2920.0,832.0,3.436,94800.0,NEAR BAY
18875,,True,5,4.0,15654.0,2394.0,7025.0,2168.0,5.8171,225200.0,NEAR BAY
18876,,True,5,48.0,833.0,188.0,652.0,165.0,2.2417,87900.0,NEAR BAY
18877,,True,5,26.0,4397.0,997.0,2539.0,965.0,2.4875,90000.0,NEAR BAY
18878,,True,5,13.0,5451.0,1194.0,2957.0,1081.0,2.6098,162500.0,NEAR BAY
18879,,True,5,24.0,1213.0,395.0,699.0,386.0,1.3007,94600.0,NEAR BAY
18880,,True,5,30.0,3317.0,1058.0,1794.0,990.0,1.1835,133300.0,NEAR BAY
18881,,True,5,52.0,248.0,86.0,173.0,69.0,2.3,109400.0,NEAR BAY
18882,,True,5,52.0,1780.0,373.0,824.0,317.0,2.75,109900.0,NEAR BAY
18883,,True,5,52.0,2315.0,556.0,1113.0,486.0,2.5042,147900.0,NEAR BAY
18884,,True,5,52.0,1591.0,372.0,817.0,357.0,2.1411,97200.0,NEAR BAY
18885,,True,5,46.0,4143.0,895.0,2240.0,847.0,2.4201,92800.0,NEAR BAY
18886,,True,5,49.0,1851.0,356.0,849.0,307.0,2.9432,103500.0,NEAR BAY
18887,,True,5,52.0,2050.0,492.0,1277.0,463.0,3.0507,107300.0,NEAR BAY
18888,,True,5,42.0,1743.0,388.0,889.0,341.0,2.3241,99200.0,NEAR BAY
18889,,True,5,47.0,1303.0,278.0,694.0,269.0,2.5969,92800.0,NEAR BAY
18890,,True,5,49.0,2715.0,435.0,1006.0,429.0,4.2308,145800.0,NEAR BAY
